pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
54914,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28450CE,CE,NIFTY30MAR2628450.00CE,,26000,,,,,,5,65,1459348200,-1,2,2845000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,15.0,Cash,,1,1,1801.0,65,0.0,2015.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45611,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20500PE,PE,NIFTY30MAR2620500.00PE,,26000,,,,,,5,65,1459348200,-1,2,2050000.0,NSE,OPTIDX,1459348200,1452643200,1459348200,1452643200,0,0,0,0,0,,0,0,1456936298,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54930,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28800CE,CE,NIFTY30MAR2628800.00CE,,26000,,,,,,5,65,1459348200,-1,2,2880000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54855,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28400PE,PE,NIFTY30MAR2628400.00PE,,26000,,,,,,5,65,1459348200,-1,2,2840000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,340890.0,Cash,,1,1,1801.0,65,0.0,396775.0,285005.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45610,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20500CE,CE,NIFTY30MAR2620500.00CE,,26000,,,,,,5,65,1459348200,-1,2,2050000.0,NSE,OPTIDX,1459348200,1452643200,1459348200,1452643200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,445635.0,Cash,,1,1,1801.0,65,0.0,501545.0,389725.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38516,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR10000CE,CE,NIFTY30MAR2610000.00CE,,26000,,,,,,5,65,1459348200,-1,2,1000000.0,NSE,OPTIDX,1459348200,1435968000,1459348200,1435968000,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,1491155.0,Cash,,1,1,1801.0,65,0.0,1547070.0,1435240.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35061,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31250PE,PE,NIFTY30MAR2631250.00PE,,26000,,,,,,5,65,1459348200,-1,2,3125000.0,NSE,OPTIDX,1459348200,1451692800,1459348200,1451692800,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,624105.0,Cash,,1,1,1801.0,65,0.0,680020.0,568190.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54613,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25700PE,PE,NIFTY30MAR2625700.00PE,,26000,,,,,,5,65,1459348200,-1,2,2570000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,83600.0,Cash,,0,1,1801.0,65,982410.0,126235.0,40965.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54828,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27800CE,CE,NIFTY30MAR2627800.00CE,,26000,,,,,,5,65,1459348200,-1,2,2780000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,675.0,Cash,,0,1,1801.0,65,69095.0,2675.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54949,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29300PE,PE,NIFTY30MAR2629300.00PE,,26000,,,,,,5,65,1459348200,-1,2,2930000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,430480.0,Cash,,1,1,1801.0,65,0.0,486395.0,374565.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62917,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20000PE,PE,NIFTY30MAR2620000.00PE,,26000,,,,,,5,65,1459348200,-1,2,2000000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,1070.0,Cash,,0,1,1801.0,65,1037940.0,3070.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
41208,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19700PE,PE,NIFTY30MAR2619700.00PE,,26000,,,,,,5,65,1459348200,-1,2,1970000.0,NSE,OPTIDX,1459348200,1454457600,1459348200,1454457600,0,0,0,0,0,,0,0,1456936298,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54410,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20700PE,PE,NIFTY30MAR2620700.00PE,,26000,,,,,,5,65,1459348200,-1,2,2070000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54577,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25050PE,PE,NIFTY30MAR2625050.00PE,,26000,,,,,,5,65,1459348200,-1,2,2505000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,44385.0,Cash,,0,1,1801.0,65,64480.0,73600.0,15170.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54480,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22550CE,CE,NIFTY30MAR2622550.00CE,,26000,,,,,,5,65,1459348200,-1,2,2255000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,241665.0,Cash,,1,1,1801.0,65,0.0,297350.0,185980.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55163,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31150PE,PE,NIFTY30MAR2631150.00PE,,26000,,,,,,5,65,1459348200,-1,2,3115000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,614150.0,Cash,,1,1,1801.0,65,0.0,670065.0,558235.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62921,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22000PE,PE,NIFTY30MAR2622000.00PE,,26000,,,,,,5,65,1459348200,-1,2,2200000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,3055.0,Cash,,0,1,1801.0,65,1664240.0,5055.0,1055.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
51714,XX,nse_fo,FUTIDX,NIFTY,NIFTY26MARFUT,XX,NIFTY30MAR26FUT,,26000,,,,,,10,65,1459348200,-1,2,-1.0,NSE,FUTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,,,,,,2498220.0,Cash,,0,1,1801.0,65,15020100.0,2748040.0,2248400.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54715,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26600PE,PE,NIFTY30MAR2626600.00PE,,26000,,,,,,5,65,1459348200,-1,2,2660000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,163600.0,Cash,,0,1,1801.0,65,38025.0,216445.0,110755.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54422,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21050PE,PE,NIFTY30MAR2621050.00PE,,26000,,,,,,5,65,1459348200,-1,2,2105000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54639,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26100PE,PE,NIFTY30MAR2626100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2610000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,116135.0,Cash,,0,1,1801.0,65,200525.0,164605.0,67665.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55023,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29850PE,PE,NIFTY30MAR2629850.00PE,,26000,,,,,,5,65,1459348200,-1,2,2985000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,485235.0,Cash,,1,1,1801.0,65,0.0,541150.0,429320.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54488,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22750CE,CE,NIFTY30MAR2622750.00CE,,26000,,,,,,5,65,1459348200,-1,2,2275000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,221885.0,Cash,,1,1,1801.0,65,0.0,277360.0,166410.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
41209,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19750CE,CE,NIFTY30MAR2619750.00CE,,26000,,,,,,5,65,1459348200,-1,2,1975000.0,NSE,OPTIDX,1459348200,1454457600,1459348200,1454457600,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,520305.0,Cash,,1,1,1801.0,65,0.0,576215.0,464395.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54437,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21450CE,CE,NIFTY30MAR2621450.00CE,,26000,,,,,,5,65,1459348200,-1,2,2145000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,351055.0,Cash,,1,1,1801.0,65,0.0,406965.0,295145.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54585,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25250PE,PE,NIFTY30MAR2625250.00PE,,26000,,,,,,5,65,1459348200,-1,2,2525000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,53370.0,Cash,,0,1,1801.0,65,62400.0,87075.0,19665.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55157,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30950PE,PE,NIFTY30MAR2630950.00PE,,26000,,,,,,5,65,1459348200,-1,2,3095000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,594245.0,Cash,,1,1,1801.0,65,0.0,650160.0,538330.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
35069,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31400PE,PE,NIFTY30MAR2631400.00PE,,26000,,,,,,5,65,1459348200,-1,2,3140000.0,NSE,OPTIDX,1459348200,1451692800,1459348200,1451692800,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,639035.0,Cash,,1,1,1801.0,65,0.0,694950.0,583120.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54497,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22950PE,PE,NIFTY30MAR2622950.00PE,,26000,,,,,,5,65,1459348200,-1,2,2295000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,495.0,Cash,,1,1,1801.0,65,0.0,2495.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55159,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR31050PE,PE,NIFTY30MAR2631050.00PE,,26000,,,,,,5,65,1459348200,-1,2,3105000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,604195.0,Cash,,1,1,1801.0,65,0.0,660110.0,548280.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54825,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27700PE,PE,NIFTY30MAR2627700.00PE,,26000,,,,,,5,65,1459348200,-1,2,2770000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,275170.0,Cash,,0,1,1801.0,65,9620.0,330855.0,219485.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54615,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25750PE,PE,NIFTY30MAR2625750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2575000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,87255.0,Cash,,0,1,1801.0,65,106210.0,130740.0,43770.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54548,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR24300CE,CE,NIFTY30MAR2624300.00CE,,26000,,,,,,5,65,1459348200,-1,2,2430000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,87985.0,Cash,,0,1,1801.0,65,17225.0,130790.0,45180.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54644,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26250CE,CE,NIFTY30MAR2626250.00CE,,26000,,,,,,5,65,1459348200,-1,2,2625000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,4185.0,Cash,,0,1,1801.0,65,62010.0,10005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54829,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27800PE,PE,NIFTY30MAR2627800.00PE,,26000,,,,,,5,65,1459348200,-1,2,2780000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,289140.0,Cash,,0,1,1801.0,65,2015.0,344880.0,233400.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54751,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27550PE,PE,NIFTY30MAR2627550.00PE,,26000,,,,,,5,65,1459348200,-1,2,2755000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,256445.0,Cash,,0,1,1801.0,65,520.0,312015.0,200875.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54740,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27300CE,CE,NIFTY30MAR2627300.00CE,,26000,,,,,,5,65,1459348200,-1,2,2730000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,990.0,Cash,,0,1,1801.0,65,404235.0,2990.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54490,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22800CE,CE,NIFTY30MAR2622800.00CE,,26000,,,,,,5,65,1459348200,-1,2,2280000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,216955.0,Cash,,1,1,1801.0,65,0.0,272360.0,161550.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
51258,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR20350CE,CE,NIFTY30MAR2620350.00CE,,26000,,,,,,5,65,1459348200,-1,2,2035000.0,NSE,OPTIDX,1459348200,1453334400,1459348200,1453334400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,460570.0,Cash,,1,1,1801.0,65,0.0,516480.0,404660.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54733,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27100PE,PE,NIFTY30MAR2627100.00PE,,26000,,,,,,5,65,1459348200,-1,2,2710000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,212000.0,Cash,,0,1,1801.0,65,3965.0,266865.0,157135.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54450,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21750PE,PE,NIFTY30MAR2621750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2175000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55039,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR30300PE,PE,NIFTY30MAR2630300.00PE,,26000,,,,,,5,65,1459348200,-1,2,3030000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,529540.0,Cash,,1,1,1801.0,65,0.0,585455.0,473625.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54489,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22750PE,PE,NIFTY30MAR2622750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2275000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,255.0,Cash,,1,1,1801.0,65,0.0,2255.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
63022,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR35000CE,CE,NIFTY30MAR2635000.00CE,,26000,,,,,,5,65,1459348200,-1,2,3500000.0,NSE,OPTIDX,1459348200,1427587200,1459348200,1427587200,0,0,0,0,0,,0,0,1456936300,,,,,,,,,,FO,,,,,,,1459348200.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64677,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19850PE,PE,NIFTY30MAR2619850.00PE,,26000,,,,,,5,65,1459348200,-1,2,1985000.0,NSE,OPTIDX,1459348200,1453939200,1459348200,1453939200,0,0,0,0,0,,0,0,1456936300,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54431,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR21300CE,CE,NIFTY30MAR2621300.00CE,,26000,,,,,,5,65,1459348200,-1,2,2130000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,365990.0,Cash,,1,1,1801.0,65,0.0,421900.0,310080.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54529,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR23750PE,PE,NIFTY30MAR2623750.00PE,,26000,,,,,,5,65,1459348200,-1,2,2375000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,11965.0,Cash,,0,1,1801.0,65,88530.0,17260.0,6670.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54673,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26500PE,PE,NIFTY30MAR2626500.00PE,,26000,,,,,,5,65,1459348200,-1,2,2650000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,152700.0,Cash,,0,1,1801.0,65,1168380.0,204895.0,100505.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54743,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR27350PE,PE,NIFTY30MAR2627350.00PE,,26000,,,,,,5,65,1459348200,-1,2,2735000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,221365.0,Cash,,0,1,1801.0,65,455.0,276705.0,166025.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54465,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR22150PE,PE,NIFTY30MAR2622150.00PE,,26000,,,,,,5,65,1459348200,-1,2,2215000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,30.0,Cash,,1,1,1801.0,65,0.0,2030.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54590,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR25400CE,CE,NIFTY30MAR2625400.00CE,,26000,,,,,,5,65,1459348200,-1,2,2540000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937322,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,21540.0,Cash,,0,1,1801.0,65,842400.0,40545.0,2535.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54933,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR28850PE,PE,NIFTY30MAR2628850.00PE,,26000,,,,,,5,65,1459348200,-1,2,2885000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,385680.0,Cash,,1,1,1801.0,65,0.0,441590.0,329770.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54729,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26950PE,PE,NIFTY30MAR2626950.00PE,,26000,,,,,,5,65,1459348200,-1,2,2695000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,183115.0,Cash,,0,1,1801.0,65,1105.0,237550.0,128680.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47382,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR19900PE,PE,NIFTY30MAR2619900.00PE,,26000,,,,,,5,65,1459348200,-1,2,1990000.0,NSE,OPTIDX,1459348200,1453507200,1459348200,1453507200,0,0,0,0,0,,0,0,1456936299,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
54728,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR26950CE,CE,NIFTY30MAR2626950.00CE,,26000,,,,,,5,65,1459348200,-1,2,2695000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,1425.0,Cash,,0,1,1801.0,65,52455.0,3425.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
55027,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR29950PE,PE,NIFTY30MAR2629950.00PE,,26000,,,,,,5,65,1459348200,-1,2,2995000.0,NSE,OPTIDX,1459348200,1451606400,1459348200,1451606400,0,0,0,0,0,,0,0,1456937323,,,,,,,,,,FO,,,,,,,1459296000.0,1459348200.0,,,,495190.0,Cash,,1,1,1801.0,65,0.0,551105.0,439275.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
